suspicion_rank,customer_id,customer_name,customer_email,customer_country,customer_city,customer_store_id,last_payment_store_id,window_start,window_end,window_payment_count,window_payment_sum,hist_payment_count,hist_payment_sum_30d,avg_daily_payment_count_30d,avg_daily_payment_sum_30d,count_ratio_to_norm,sum_ratio_to_norm,deviation_score,last_payment_id,last_payment_date,last_payment_amount,last_payment_staff_id,last_payment_staff_name
9423,98,LILLIAN GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,United Arab Emirates,al-Ayn,1,1,2005-07-08 04:25:03.000,2005-07-09 04:25:03,1,4.99,7,33.93,0.2333,1.131,4.2857,4.412,4.2857,2647,2005-07-08 04:25:03.000,4.99,1,Mike Hillyer
9423,199,BETH FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,Vietnam,Haiphong,2,1,2005-07-28 07:13:40.000,2005-07-29 07:13:40,1,4.99,7,33.93,0.2333,1.131,4.2857,4.412,4.2857,5404,2005-07-28 07:13:40.000,4.99,1,Mike Hillyer
9423,555,DWIGHT LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,South Africa,Chatsworth,1,1,2005-08-02 10:19:42.000,2005-08-03 10:19:42,1,4.99,7,33.93,0.2333,1.131,4.2857,4.412,4.2857,14881,2005-08-02 10:19:42.000,4.99,1,Mike Hillyer
9426,82,KATHRYN COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,Ukraine,Simferopol,1,2,2005-08-17 06:41:58.000,2005-08-18 06:41:58,1,5.99,7,40.93,0.2333,1.3643,4.2857,4.3904,4.2857,2237,2005-08-17 06:41:58.000,5.99,2,Jon Stephens
9427,410,CURTIS IRBY,CURTIS.IRBY@sakilacustomer.org,Canada,Richmond Hill,2,1,2005-08-01 07:27:19.000,2005-08-02 07:27:19,2,7.98,14,54.86,0.4667,1.8287,4.2857,4.3638,4.2857,11106,2005-08-01 23:30:22.000,2.99,1,Mike Hillyer
9428,66,JANICE WARD,JANICE.WARD@sakilacustomer.org,Sweden,Malm,2,2,2005-08-02 05:48:20.000,2005-08-03 05:48:20,2,8.98,14,61.86,0.4667,2.062,4.2857,4.355,4.2857,1812,2005-08-02 17:46:04.000,2.99,2,Jon Stephens
9428,584,SALVADOR TEEL,SALVADOR.TEEL@sakilacustomer.org,Gambia,Banjul,2,1,2005-08-18 20:10:19.000,2005-08-19 20:10:19,2,8.98,14,61.86,0.4667,2.062,4.2857,4.355,4.2857,15660,2005-08-19 01:59:08.000,2.99,1,Mike Hillyer
9430,498,GENE SANBORN,GENE.SANBORN@sakilacustomer.org,Oman,Salala,1,2,2005-07-06 17:04:46.000,2005-07-07 17:04:46,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,13415,2005-07-06 17:04:46.000,2.99,2,Jon Stephens
9431,205,EILEEN CARR,EILEEN.CARR@sakilacustomer.org,Paraguay,Ciudad del Este,2,1,2005-07-08 12:59:40.000,2005-07-09 12:59:40,1,4.99,7,34.93,0.2333,1.1643,4.2857,4.2857,4.2857,5558,2005-07-08 12:59:40.000,4.99,1,Mike Hillyer
9431,268,NINA SOTO,NINA.SOTO@sakilacustomer.org,India,Palghat (Palakkad),1,2,2005-08-18 20:10:39.000,2005-08-19 20:10:39,1,4.99,7,34.93,0.2333,1.1643,4.2857,4.2857,4.2857,7268,2005-08-18 20:10:39.000,4.99,2,Jon Stephens
9433,8,SUSAN WILSON,SUSAN.WILSON@sakilacustomer.org,New Zealand,Hamilton,2,1,2005-07-08 02:17:12.000,2005-07-09 02:17:12,1,3.99,7,27.93,0.2333,0.931,4.2857,4.2857,4.2857,215,2005-07-08 02:17:12.000,3.99,1,Mike Hillyer
9434,214,KRISTIN JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,United States,Sunnyvale,1,2,2005-06-20 00:08:58.000,2005-06-21 00:08:58,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,5808,2005-06-20 00:08:58.000,2.99,2,Jon Stephens
9434,29,ANGELA HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,Japan,Shimonoseki,2,1,2005-06-21 08:49:16.000,2005-06-22 08:49:16,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,789,2005-06-21 08:49:16.000,2.99,1,Mike Hillyer
9434,381,BOBBY BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,Anguilla,South Hill,2,2,2005-06-21 18:07:07.000,2005-06-22 18:07:07,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,10314,2005-06-21 18:07:07.000,2.99,2,Jon Stephens
9434,514,FRANKLIN TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,China,Zaoyang,2,2,2005-07-06 17:20:24.000,2005-07-07 17:20:24,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,13846,2005-07-06 17:20:24.000,2.99,2,Jon Stephens
9434,52,JULIE SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,Spain,A Corua (La Corua),1,1,2005-07-10 05:08:10.000,2005-07-11 05:08:10,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,1433,2005-07-10 05:08:10.000,2.99,1,Mike Hillyer
9434,580,ROSS GREY,ROSS.GREY@sakilacustomer.org,Philippines,Iligan,1,2,2005-07-11 10:29:21.000,2005-07-12 10:29:21,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,15542,2005-07-11 10:29:21.000,2.99,2,Jon Stephens
9434,9,MARGARET MOORE,MARGARET.MOORE@sakilacustomer.org,Oman,Masqat,2,1,2005-07-28 07:51:56.000,2005-07-29 07:51:56,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,243,2005-07-28 07:51:56.000,2.99,1,Mike Hillyer
9434,355,TERRY GRISSOM,TERRY.GRISSOM@sakilacustomer.org,Japan,Matsue,2,2,2005-08-23 03:52:36.000,2005-08-24 03:52:36,1,2.99,7,20.93,0.2333,0.6977,4.2857,4.2857,4.2857,9605,2005-08-23 03:52:36.000,2.99,2,Jon Stephens
9442,338,DENNIS GILMAN,DENNIS.GILMAN@sakilacustomer.org,South Africa,Paarl,1,2,2005-07-27 23:15:46.000,2005-07-28 23:15:46,1,3.99,7,27.93,0.2333,0.931,4.2857,4.2857,4.2857,9141,2005-07-27 23:15:46.000,3.99,2,Jon Stephens
9443,366,BRANDON HUEY,BRANDON.HUEY@sakilacustomer.org,Turkey,Balikesir,1,1,2005-08-18 09:50:34.000,2005-08-19 09:50:34,2,7.98,13,55.87,0.4333,1.8623,4.6154,4.2849,4.2849,9908,2005-08-18 17:05:15.000,4.99,1,Mike Hillyer
9444,6,JENNIFER DAVIS,JENNIFER.DAVIS@sakilacustomer.org,United States,Laredo,2,2,2005-08-23 02:51:24.000,2005-08-24 02:51:24,2,6.98,13,48.87,0.4333,1.629,4.6154,4.2848,4.2848,173,2005-08-23 06:41:32.000,0.99,2,Jon Stephens
9445,5,ELIZABETH BROWN,ELIZABETH.BROWN@sakilacustomer.org,Taiwan,Nantou,1,1,2005-07-30 04:14:28.000,2005-07-31 04:14:28,2,6.98,13,48.87,0.4333,1.629,4.6154,4.2848,4.2848,130,2005-07-30 23:52:30.000,4.99,1,Mike Hillyer
9446,309,CHRISTOPHER GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,Italy,Brescia,1,2,2005-08-19 08:08:04.000,2005-08-20 08:08:04,2,6.98,13,48.87,0.4333,1.629,4.6154,4.2848,4.2848,8408,2005-08-20 01:58:15.000,0.99,2,Jon Stephens
9447,25,DEBORAH WALKER,DEBORAH.WALKER@sakilacustomer.org,Pakistan,Shikarpur,1,1,2005-06-20 02:41:28.000,2005-06-21 02:41:28,1,4.99,6,34.94,0.2,1.1647,5.0,4.2845,4.2845,662,2005-06-20 02:41:28.000,4.99,1,Mike Hillyer
9447,92,TINA SIMMONS,TINA.SIMMONS@sakilacustomer.org,Brazil,Goinia,2,2,2005-07-08 17:52:29.000,2005-07-09 17:52:29,1,4.99,6,34.94,0.2,1.1647,5.0,4.2845,4.2845,2512,2005-07-08 17:52:29.000,4.99,2,Jon Stephens
9449,187,BRITTANY RILEY,BRITTANY.RILEY@sakilacustomer.org,Ukraine,Sumy,2,2,2005-08-23 03:13:01.000,2005-08-24 03:13:01,2,10.98,11,76.89,0.3667,2.563,5.4545,4.284,4.284,5101,2005-08-23 19:59:33.000,7.99,2,Jon Stephens
9450,274,NAOMI JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,India,Karnal,1,2,2005-08-02 06:38:44.000,2005-08-03 06:38:44,2,6.98,12,48.88,0.4,1.6293,5.0,4.284,4.284,7423,2005-08-02 17:48:39.000,2.99,2,Jon Stephens
9450,121,JOSEPHINE GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,India,Etawah,1,2,2005-08-19 03:28:13.000,2005-08-20 03:28:13,2,6.98,12,48.88,0.4,1.6293,5.0,4.284,4.284,3272,2005-08-19 03:46:34.000,0.99,2,Jon Stephens
9452,466,LEO EBERT,LEO.EBERT@sakilacustomer.org,China,Dongying,1,1,2005-07-30 14:30:38.000,2005-07-31 14:30:38,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,12571,2005-07-30 14:30:38.000,2.99,1,Mike Hillyer
9453,35,VIRGINIA GREEN,VIRGINIA.GREEN@sakilacustomer.org,France,Toulouse,2,1,2005-06-19 16:15:56.000,2005-06-20 16:15:56,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,958,2005-06-19 16:15:56.000,2.99,1,Mike Hillyer
9453,282,JENNY CASTRO,JENNY.CASTRO@sakilacustomer.org,Puerto Rico,Ponce,2,1,2005-06-21 17:06:20.000,2005-06-22 17:06:20,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,7631,2005-06-21 17:06:20.000,2.99,1,Mike Hillyer
9453,396,EARL SHANKS,EARL.SHANKS@sakilacustomer.org,Japan,Iwatsuki,1,2,2005-07-27 13:11:57.000,2005-07-28 13:11:57,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,10723,2005-07-27 13:11:57.000,2.99,2,Jon Stephens
9456,342,HAROLD MARTINO,HAROLD.MARTINO@sakilacustomer.org,Brazil,Boa Vista,1,2,2005-08-20 13:47:19.000,2005-08-21 13:47:19,3,8.97,18,62.82,0.6,2.094,5.0,4.2837,4.2837,9266,2005-08-21 07:18:57.000,0.99,2,Jon Stephens
9457,405,LEONARD SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,Argentina,Tandil,1,2,2005-08-21 06:29:20.000,2005-08-22 06:29:20,2,5.98,12,41.88,0.4,1.396,5.0,4.2837,4.2837,10968,2005-08-21 15:24:24.000,0.99,2,Jon Stephens
9457,500,REGINALD KINDER,REGINALD.KINDER@sakilacustomer.org,Indonesia,Madiun,1,1,2005-08-23 05:49:21.000,2005-08-24 05:49:21,2,5.98,12,41.88,0.4,1.396,5.0,4.2837,4.2837,13489,2005-08-23 15:54:20.000,2.99,1,Mike Hillyer
9459,358,SAMUEL MARLOW,SAMUEL.MARLOW@sakilacustomer.org,India,Ranchi,2,1,2005-06-21 03:06:11.000,2005-06-22 03:06:11,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,9669,2005-06-21 03:06:11.000,2.99,1,Mike Hillyer
9459,23,SARAH LEWIS,SARAH.LEWIS@sakilacustomer.org,Latvia,Liepaja,2,2,2005-07-06 13:53:41.000,2005-07-07 13:53:41,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,610,2005-07-06 13:53:41.000,2.99,2,Jon Stephens
9459,200,JEANNE LAWSON,JEANNE.LAWSON@sakilacustomer.org,Turkmenistan,Ashgabat,2,1,2005-07-27 22:53:00.000,2005-07-28 22:53:00,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,5432,2005-07-27 22:53:00.000,2.99,1,Mike Hillyer
9459,69,JUDY GRAY,JUDY.GRAY@sakilacustomer.org,Algeria,Bchar,2,1,2005-08-17 23:20:40.000,2005-08-18 23:20:40,1,2.99,6,20.94,0.2,0.698,5.0,4.2837,4.2837,1884,2005-08-17 23:20:40.000,2.99,1,Mike Hillyer
9463,518,GABRIEL HARDER,GABRIEL.HARDER@sakilacustomer.org,Turkey,Sivas,1,1,2005-07-28 19:03:16.000,2005-07-29 19:03:16,2,6.98,11,48.89,0.3667,1.6297,5.4545,4.2831,4.2831,13954,2005-07-29 06:09:35.000,2.99,1,Mike Hillyer
9464,376,RANDY GAITHER,RANDY.GAITHER@sakilacustomer.org,Russian Federation,Kurgan,1,2,2005-08-19 12:41:41.000,2005-08-20 12:41:41,2,5.98,11,41.89,0.3667,1.3963,5.4545,4.2826,4.2826,10200,2005-08-20 11:28:50.000,4.99,2,Jon Stephens
9465,326,JOSE ANDREW,JOSE.ANDREW@sakilacustomer.org,Saint Vincent and the Grenadines,Kingstown,1,2,2005-07-31 23:36:59.000,2005-08-01 23:36:59,2,5.98,11,41.89,0.3667,1.3963,5.4545,4.2826,4.2826,8820,2005-08-01 19:04:33.000,0.99,2,Jon Stephens
9466,107,FLORENCE WOODS,FLORENCE.WOODS@sakilacustomer.org,Argentina,Merlo,1,2,2005-07-28 21:11:46.000,2005-07-29 21:11:46,2,6.98,10,48.9,0.3333,1.63,6.0,4.2822,4.2822,2893,2005-07-29 17:13:45.000,1.99,2,Jon Stephens
9467,468,TIM CARY,TIM.CARY@sakilacustomer.org,India,Bijapur,1,2,2005-06-15 03:53:13.000,2005-06-16 03:53:13,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,12616,2005-06-15 03:53:13.000,2.99,2,Jon Stephens
9467,104,RITA GRAHAM,RITA.GRAHAM@sakilacustomer.org,France,Toulon,1,2,2005-06-21 05:24:17.000,2005-06-22 05:24:17,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,2805,2005-06-21 05:24:17.000,2.99,2,Jon Stephens
9467,565,JAIME NETTLES,JAIME.NETTLES@sakilacustomer.org,Peru,Hunuco,2,1,2005-07-07 22:00:04.000,2005-07-08 22:00:04,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,15133,2005-07-07 22:00:04.000,2.99,1,Mike Hillyer
9470,325,TIMOTHY BUNN,TIMOTHY.BUNN@sakilacustomer.org,Brazil,Braslia,1,1,2005-08-01 04:55:34.000,2005-08-02 04:55:34,2,5.98,10,41.9,0.3333,1.3967,6.0,4.2816,4.2816,8794,2005-08-01 07:57:16.000,0.99,1,Mike Hillyer
9471,503,ANGEL BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,Japan,Ueda,1,1,2005-06-18 03:35:40.000,2005-06-19 03:35:40,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,13550,2005-06-18 03:35:40.000,2.99,1,Mike Hillyer
9471,408,MANUEL MURRELL,MANUEL.MURRELL@sakilacustomer.org,Sri Lanka,Jaffna,1,2,2005-06-19 15:04:04.000,2005-06-20 15:04:04,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,11037,2005-06-19 15:04:04.000,2.99,2,Jon Stephens
9471,361,LAWRENCE LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,Cameroon,Yaound,2,2,2005-06-21 07:34:14.000,2005-06-22 07:34:14,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,9748,2005-06-21 07:34:14.000,2.99,2,Jon Stephens
9471,82,KATHRYN COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,Ukraine,Simferopol,1,1,2005-07-06 09:16:10.000,2005-07-07 09:16:10,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,2225,2005-07-06 09:16:10.000,2.99,1,Mike Hillyer
9471,235,JACKIE LYNCH,JACKIE.LYNCH@sakilacustomer.org,Colombia,Buenaventura,1,2,2005-07-08 06:31:28.000,2005-07-09 06:31:28,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,6326,2005-07-08 06:31:28.000,2.99,2,Jon Stephens
9471,112,ROSA REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,United States,Lancaster,2,1,2005-07-09 19:18:11.000,2005-07-10 19:18:11,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,3006,2005-07-09 19:18:11.000,2.99,1,Mike Hillyer
9471,226,MAUREEN LITTLE,MAUREEN.LITTLE@sakilacustomer.org,Paraguay,Asuncin,2,1,2005-07-09 20:47:36.000,2005-07-10 20:47:36,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,6094,2005-07-09 20:47:36.000,2.99,1,Mike Hillyer
9471,195,VANESSA SIMS,VANESSA.SIMS@sakilacustomer.org,Germany,Siegen,1,1,2005-07-27 14:33:00.000,2005-07-28 14:33:00,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,5267,2005-07-27 14:33:00.000,2.99,1,Mike Hillyer
9471,586,KIRK STCLAIR,KIRK.STCLAIR@sakilacustomer.org,Taiwan,Tsaotun,1,2,2005-07-31 14:09:48.000,2005-08-01 14:09:48,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,15699,2005-07-31 14:09:48.000,2.99,2,Jon Stephens
9471,150,DANIELLE DANIELS,DANIELLE.DANIELS@sakilacustomer.org,Mexico,Hidalgo,2,2,2005-08-02 08:54:17.000,2005-08-03 08:54:17,1,2.99,5,20.95,0.1667,0.6983,6.0,4.2816,4.2816,4094,2005-08-02 08:54:17.000,2.99,2,Jon Stephens
9481,306,CHARLES KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,Malaysia,Sungai Petani,1,2,2005-07-29 17:04:37.000,2005-07-30 17:04:37,2,5.98,10,41.9,0.3333,1.3967,6.0,4.2816,4.2816,8309,2005-07-30 14:03:58.000,4.99,2,Jon Stephens
9482,137,RHONDA KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,Netherlands,Apeldoorn,2,1,2005-07-09 06:40:24.000,2005-07-10 06:40:24,2,6.98,9,48.91,0.3,1.6303,6.6667,4.2813,4.2813,3692,2005-07-09 21:56:09.000,3.99,1,Mike Hillyer
9482,443,FRANCISCO SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,Brazil,So Leopoldo,2,2,2005-07-31 20:07:44.000,2005-08-01 20:07:44,2,6.98,9,48.91,0.3,1.6303,6.6667,4.2813,4.2813,11959,2005-08-01 05:52:53.000,0.99,2,Jon Stephens
9484,242,GLENDA FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,China,Qinhuangdao,1,1,2005-08-17 03:36:06.000,2005-08-18 03:36:06,2,5.98,9,41.91,0.3,1.397,6.6667,4.2806,4.2806,6558,2005-08-17 16:35:14.000,4.99,1,Mike Hillyer
9485,204,ROSEMARY SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,Turkey,Usak,1,1,2005-08-19 10:27:25.000,2005-08-20 10:27:25,2,5.98,9,41.91,0.3,1.397,6.6667,4.2806,4.2806,5545,2005-08-19 22:48:48.000,4.99,1,Mike Hillyer
9486,448,MIGUEL BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,Germany,Erlangen,1,1,2005-08-21 16:56:39.000,2005-08-22 16:56:39,2,6.98,8,48.92,0.2667,1.6307,7.5,4.2805,4.2805,12109,2005-08-21 21:22:07.000,2.99,1,Mike Hillyer
9487,207,GERTRUDE CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,Greenland,Nuuk,1,2,2005-07-31 05:49:53.000,2005-08-01 05:49:53,3,7.97,14,55.86,0.4667,1.862,6.4286,4.2803,4.2803,5619,2005-08-01 04:08:11.000,0.99,2,Jon Stephens
9488,179,DANA HART,DANA.HART@sakilacustomer.org,Russian Federation,Kirovo-Tepetsk,1,1,2005-07-08 08:00:20.000,2005-07-09 08:00:20,1,2.99,4,20.96,0.1333,0.6987,7.5,4.2796,4.2796,4869,2005-07-08 08:00:20.000,2.99,1,Mike Hillyer
9489,31,BRENDA WRIGHT,BRENDA.WRIGHT@sakilacustomer.org,India,Kamarhati,2,2,2005-07-27 08:09:25.000,2005-07-28 08:09:25,2,5.98,8,41.92,0.2667,1.3973,7.5,4.2796,4.2796,872,2005-07-27 18:49:42.000,2.99,2,Jon Stephens
9490,593,RENE MCALISTER,RENE.MCALISTER@sakilacustomer.org,United States,Garden Grove,2,2,2005-07-06 01:51:42.000,2005-07-07 01:51:42,1,2.99,4,20.96,0.1333,0.6987,7.5,4.2796,4.2796,15879,2005-07-06 01:51:42.000,2.99,2,Jon Stephens
9490,272,KAY CALDWELL,KAY.CALDWELL@sakilacustomer.org,China,Yantai,1,2,2005-07-09 08:53:09.000,2005-07-10 08:53:09,1,2.99,4,20.96,0.1333,0.6987,7.5,4.2796,4.2796,7355,2005-07-09 08:53:09.000,2.99,2,Jon Stephens
9490,344,HENRY BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,Tonga,Nukualofa,1,2,2005-07-29 11:29:12.000,2005-07-30 11:29:12,1,2.99,4,20.96,0.1333,0.6987,7.5,4.2796,4.2796,9304,2005-07-29 11:29:12.000,2.99,2,Jon Stephens
9493,568,ALBERTO HENNING,ALBERTO.HENNING@sakilacustomer.org,Venezuela,Barcelona,2,1,2005-08-02 00:26:54.000,2005-08-03 00:26:54,2,3.98,10,27.9,0.3333,0.93,6.0,4.2796,4.2796,15225,2005-08-02 16:49:01.000,2.99,1,Mike Hillyer
9494,172,BERNICE WILLIS,BERNICE.WILLIS@sakilacustomer.org,Turkey,Batman,1,2,2005-06-20 11:58:30.000,2005-06-21 11:58:30,1,1.99,5,13.95,0.1667,0.465,6.0,4.2796,4.2796,4661,2005-06-20 11:58:30.000,1.99,2,Jon Stephens
9495,170,BEATRICE ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,India,Udaipur,1,1,2005-08-19 06:37:51.000,2005-08-20 06:37:51,2,4.98,7,34.93,0.2333,1.1643,8.5714,4.2771,4.2771,4625,2005-08-19 10:19:06.000,0.99,1,Mike Hillyer
9496,261,DEANNA BYRD,DEANNA.BYRD@sakilacustomer.org,Philippines,Tuguegarao,1,2,2005-06-17 16:33:32.000,2005-06-18 16:33:32,2,4.98,7,34.93,0.2333,1.1643,8.5714,4.2771,4.2771,7052,2005-06-18 15:34:18.000,0.99,2,Jon Stephens
9497,64,JUDITH COX,JUDITH.COX@sakilacustomer.org,China,Daxian,2,1,2005-07-09 14:46:36.000,2005-07-10 14:46:36,2,3.98,8,27.92,0.2667,0.9307,7.5,4.2765,4.2765,1746,2005-07-09 21:21:25.000,0.99,1,Mike Hillyer
9497,36,KATHLEEN ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,Iran,Arak,2,1,2005-07-28 18:35:12.000,2005-07-29 18:35:12,2,3.98,8,27.92,0.2667,0.9307,7.5,4.2765,4.2765,996,2005-07-29 05:52:50.000,2.99,1,Mike Hillyer
9499,52,JULIE SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,Spain,A Corua (La Corua),1,1,2005-07-06 23:46:52.000,2005-07-07 23:46:52,1,1.99,4,13.96,0.1333,0.4653,7.5,4.2765,4.2765,1430,2005-07-06 23:46:52.000,1.99,1,Mike Hillyer
9500,287,BECKY MILES,BECKY.MILES@sakilacustomer.org,India,Tambaram,2,2,2005-07-10 04:33:13.000,2005-07-11 04:33:13,2,4.98,6,34.94,0.2,1.1647,10.0,4.2759,4.2759,7771,2005-07-10 12:45:36.000,0.99,2,Jon Stephens
9501,116,VICTORIA GIBSON,VICTORIA.GIBSON@sakilacustomer.org,Indonesia,Pemalang,1,1,2005-07-06 21:16:59.000,2005-07-07 21:16:59,2,3.98,7,27.93,0.2333,0.931,8.5714,4.275,4.275,3130,2005-07-07 02:19:01.000,0.99,1,Mike Hillyer
9502,350,JUAN FRALEY,JUAN.FRALEY@sakilacustomer.org,Russian Federation,Teboksary,1,2,2005-08-18 10:56:20.000,2005-08-19 10:56:20,2,3.98,6,27.94,0.2,0.9313,10.0,4.2734,4.2734,9483,2005-08-19 10:32:28.000,0.99,2,Jon Stephens
9503,469,WESLEY BULL,WESLEY.BULL@sakilacustomer.org,Spain,Ourense (Orense),2,2,2005-05-30 13:52:49.000,2005-05-31 13:52:49,1,1.99,3,13.97,0.1,0.4657,10.0,4.2734,4.2734,12653,2005-05-30 13:52:49.000,1.99,2,Jon Stephens
9504,316,STEVEN CURLEY,STEVEN.CURLEY@sakilacustomer.org,India,Miraj,1,1,2005-05-31 08:54:56.000,2005-06-01 08:54:56,1,1.99,2,13.98,0.0667,0.466,15.0,4.2704,4.2704,8556,2005-05-31 08:54:56.000,1.99,1,Mike Hillyer
9505,141,DEBBIE REYES,DEBBIE.REYES@sakilacustomer.org,Japan,Fukuyama,1,2,2005-07-07 04:00:20.000,2005-07-08 04:00:20,2,2.98,3,20.97,0.1,0.699,20.0,4.2632,4.2632,3804,2005-07-07 16:24:09.000,0.99,2,Jon Stephens
9506,12,NANCY THOMAS,NANCY.THOMAS@sakilacustomer.org,India,Yamuna Nagar,1,2,2005-07-27 01:44:03.000,2005-07-28 01:44:03,2,1.98,6,13.94,0.2,0.4647,10.0,4.2611,4.2611,318,2005-07-27 11:50:47.000,0.99,2,Jon Stephens
9506,461,DEREK BLAKELY,DEREK.BLAKELY@sakilacustomer.org,Philippines,Gingoog,1,2,2005-07-28 20:01:06.000,2005-07-29 20:01:06,2,1.98,6,13.94,0.2,0.4647,10.0,4.2611,4.2611,12450,2005-07-28 21:17:19.000,0.99,2,Jon Stephens
9508,502,BRETT CORNWELL,BRETT.CORNWELL@sakilacustomer.org,India,Siliguri (Shiliguri),1,2,2005-05-30 19:00:14.000,2005-05-31 19:00:14,1,0.99,3,6.97,0.1,0.2323,10.0,4.2611,4.2611,13514,2005-05-30 19:00:14.000,0.99,2,Jon Stephens
9508,451,JIM REA,JIM.REA@sakilacustomer.org,Mexico,El Fuerte,1,1,2005-06-15 02:08:04.000,2005-06-16 02:08:04,1,0.99,3,6.97,0.1,0.2323,10.0,4.2611,4.2611,12163,2005-06-15 02:08:04.000,0.99,1,Mike Hillyer
9508,237,TANYA GILBERT,TANYA.GILBERT@sakilacustomer.org,South Korea,Naju,1,2,2005-06-15 23:36:37.000,2005-06-16 23:36:37,1,0.99,3,6.97,0.1,0.2323,10.0,4.2611,4.2611,6389,2005-06-15 23:36:37.000,0.99,2,Jon Stephens
9508,198,ELSIE KELLEY,ELSIE.KELLEY@sakilacustomer.org,Nigeria,Ikerre,2,2,2005-07-08 14:07:03.000,2005-07-09 14:07:03,1,0.99,3,6.97,0.1,0.2323,10.0,4.2611,4.2611,5364,2005-07-08 14:07:03.000,0.99,2,Jon Stephens
9512,189,LORETTA CARPENTER,LORETTA.CARPENTER@sakilacustomer.org,Canada,Oshawa,1,1,2005-06-16 22:49:08.000,2005-06-17 22:49:08,1,0.99,2,6.98,0.0667,0.2327,15.0,4.255,4.255,5129,2005-06-16 22:49:08.000,0.99,1,Mike Hillyer
9513,253,TERRY CARLSON,TERRY.CARLSON@sakilacustomer.org,Japan,Miyakonojo,1,1,2005-05-28 19:25:54.000,2005-05-29 19:25:54,1,0.99,1,6.99,0.0333,0.233,30.0,4.2489,4.2489,6811,2005-05-28 19:25:54.000,0.99,1,Mike Hillyer
9513,309,CHRISTOPHER GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,Italy,Brescia,1,2,2005-05-29 05:34:44.000,2005-05-30 05:34:44,1,0.99,1,6.99,0.0333,0.233,30.0,4.2489,4.2489,8382,2005-05-29 05:34:44.000,0.99,2,Jon Stephens
