month,customer_id,customer_name,city,country,window_start,window_end,suspicious_7d_payment_sum,suspicious_7d_payment_count,avg_30d_payment_sum,avg_30d_payment_count,staff_count,store_count,amount_exceedance_ratio,count_exceedance_ratio,customer_month_rank
2005-08,591,KENT ARSENAULT,Juiz de Fora,Brazil,2005-08-14,2005-08-20,44.92,8,11.17,2.57,2,2,4.02,3.12,288
2005-08,488,SHANE MILLARD,La Paz,Mexico,2005-08-17,2005-08-23,27.93,7,6.98,2.1,2,2,4.0,3.33,289
2005-08,536,FERNANDO CHURCHILL,Tonghae,South Korea,2005-08-17,2005-08-23,39.93,7,10.01,1.87,2,2,3.99,3.75,290
2005-08,331,ERIC ROBERT,Santa F,Argentina,2005-08-17,2005-08-23,25.93,7,6.52,1.4,2,2,3.98,5.0,291
2005-08,565,JAIME NETTLES,Hunuco,Peru,2005-08-14,2005-08-20,37.92,8,9.55,1.63,2,2,3.97,4.9,292
2005-08,469,WESLEY BULL,Ourense (Orense),Spain,2005-08-17,2005-08-23,49.9,10,12.57,3.03,2,2,3.97,3.3,293
2005-08,130,CHARLOTTE HUNTER,guas Lindas de Gois,Brazil,2005-08-17,2005-08-23,24.94,6,6.28,1.63,2,2,3.97,3.67,294
2005-08,313,DONALD MAHON,Ezhou,China,2005-08-17,2005-08-23,24.93,7,6.29,1.4,2,2,3.97,5.0,295
2005-08,310,DANIEL CABRAL,Ibirit,Brazil,2005-08-16,2005-08-22,23.96,4,6.06,1.17,2,2,3.96,3.43,296
2005-08,500,REGINALD KINDER,Madiun,Indonesia,2005-08-17,2005-08-23,22.93,7,5.82,1.63,2,2,3.94,4.29,297
2005-08,141,DEBBIE REYES,Fukuyama,Japan,2005-08-17,2005-08-23,44.88,12,11.41,2.57,2,2,3.93,4.68,298
2005-08,80,MARILYN ROSS,Ife,Nigeria,2005-08-17,2005-08-23,33.9,10,8.62,1.63,2,2,3.93,6.12,299
2005-08,348,ROGER QUINTANILLA,Hsichuh,Taiwan,2005-08-17,2005-08-23,43.89,11,11.17,2.57,2,2,3.93,4.29,300
2005-08,68,NICOLE PETERSON,Shivapuri,India,2005-08-17,2005-08-23,21.94,6,5.59,1.17,2,2,3.93,5.14,301
2005-08,111,CARMEN OWENS,Caracas,Venezuela,2005-08-16,2005-08-22,20.95,5,5.35,1.63,2,2,3.92,3.06,302
2005-08,493,BRENT HARKINS,Sultanbeyli,Turkey,2005-08-17,2005-08-23,30.93,7,7.92,1.4,2,2,3.91,5.0,303
2005-08,363,ROY WHITING,Nyeri,Kenya,2005-08-16,2005-08-22,39.93,7,10.25,2.1,2,2,3.9,3.33,304
2005-08,597,FREDDIE DUGGAN,Sullana,Peru,2005-08-17,2005-08-23,29.93,7,7.68,1.87,2,2,3.9,3.75,305
2005-08,567,ALFREDO MCADAMS,Serpuhov,Russian Federation,2005-08-17,2005-08-23,28.94,6,7.45,1.4,2,2,3.88,4.29,306
2005-08,312,MARK RINEHART,Tabuk,Saudi Arabia,2005-08-17,2005-08-23,28.93,7,7.45,1.63,2,2,3.88,4.29,307
2005-08,180,STACY CUNNINGHAM,Pereira,Colombia,2005-08-16,2005-08-22,28.93,7,7.45,1.63,2,2,3.88,4.29,308
2005-08,242,GLENDA FRAZIER,Qinhuangdao,China,2005-08-16,2005-08-22,37.91,9,9.78,2.1,2,2,3.88,4.29,309
2005-08,306,CHARLES KOWALSKI,Sungai Petani,Malaysia,2005-08-17,2005-08-23,46.9,10,12.1,3.03,2,2,3.88,3.3,310
2005-08,105,DAWN SULLIVAN,Funafuti,Tuvalu,2005-08-17,2005-08-23,27.92,8,7.22,1.4,2,2,3.87,5.71,311
2005-08,360,RALPH MADRIGAL,Arecibo,Puerto Rico,2005-08-16,2005-08-22,45.91,9,11.87,2.8,2,2,3.87,3.21,312
2005-08,13,KAREN JACKSON,Osmaniye,Turkey,2005-08-16,2005-08-22,43.92,8,11.41,2.33,2,2,3.85,3.43,313
2005-08,382,VICTOR BARKLEY,Manchester,United States,2005-08-17,2005-08-23,25.94,6,6.75,1.63,2,2,3.84,3.67,314
2005-08,517,BRAD MCCURDY,Chungho,Taiwan,2005-08-17,2005-08-23,16.95,5,4.42,0.93,2,2,3.83,5.36,315
2005-08,325,TIMOTHY BUNN,Braslia,Brazil,2005-08-16,2005-08-22,24.94,6,6.52,1.63,2,2,3.83,3.67,316
2005-08,158,VERONICA STONE,Greensboro,United States,2005-08-17,2005-08-23,31.91,9,8.37,2.8,2,2,3.81,3.21,317
2005-08,27,SHIRLEY ALLEN,Davao,Philippines,2005-08-16,2005-08-22,31.93,7,8.38,1.87,2,2,3.81,3.75,318
2005-08,87,WANDA PATTERSON,Sincelejo,Colombia,2005-08-17,2005-08-23,39.91,9,10.48,2.1,2,2,3.81,4.29,319
2005-08,334,RAYMOND MCWHORTER,Sumqayit,Azerbaijan,2005-08-17,2005-08-23,31.92,8,8.38,1.87,2,2,3.81,4.29,320
2005-08,148,ELEANOR HUNT,Saint-Denis,Runion,2005-08-17,2005-08-23,69.84,16,18.4,3.5,2,2,3.8,4.57,321
2005-08,432,EDWIN BURK,Newcastle,South Africa,2005-08-17,2005-08-23,22.95,5,6.05,1.4,2,2,3.79,3.57,322
2005-08,540,TYRONE ASHER,Ruse,Bulgaria,2005-08-17,2005-08-23,28.94,6,7.69,1.4,2,2,3.77,4.29,323
2005-08,352,ALBERT CROUSE,Bamenda,Cameroon,2005-08-16,2005-08-22,28.93,7,7.68,1.63,2,2,3.77,4.29,324
2005-08,161,GERALDINE PERKINS,Tel Aviv-Jaffa,Israel,2005-08-16,2005-08-22,27.93,7,7.45,2.1,2,2,3.75,3.33,325
2005-08,340,PATRICK NEWSOM,Hanoi,Vietnam,2005-08-16,2005-08-22,34.91,9,9.31,2.57,2,2,3.75,3.51,326
2005-08,118,KIM CRUZ,Grand Prairie,United States,2005-08-17,2005-08-23,27.94,6,7.45,1.63,2,2,3.75,3.67,327
2005-08,399,DANNY ISOM,Okara,Pakistan,2005-08-17,2005-08-23,19.95,5,5.36,1.17,2,2,3.73,4.29,328
2005-08,202,CARLA GUTIERREZ,Bhusawal,India,2005-08-17,2005-08-23,32.93,7,8.84,2.33,2,2,3.72,3.0,329
2005-08,218,VERA MCCOY,Kabul,Afghanistan,2005-08-17,2005-08-23,24.93,7,6.76,1.17,2,2,3.69,6.0,330
2005-08,197,SUE PETERS,Changzhou,China,2005-08-01,2005-08-07,30.92,8,8.38,1.87,2,2,3.69,4.29,331
2005-08,518,GABRIEL HARDER,Sivas,Turkey,2005-08-17,2005-08-23,35.92,8,9.78,2.33,2,2,3.67,3.43,332
2005-08,239,MINNIE ROMERO,Ciomas,Indonesia,2005-08-14,2005-08-20,28.92,8,7.91,2.1,2,2,3.66,3.81,333
2005-08,155,GAIL KNIGHT,Bern,Switzerland,2005-08-16,2005-08-22,22.94,6,6.29,1.4,2,2,3.65,4.29,334
2005-08,481,HERMAN DEVORE,Mwanza,Tanzania,2005-08-15,2005-08-21,33.91,9,9.31,1.87,2,2,3.64,4.82,335
2005-08,60,MILDRED BAILEY,Jaipur,India,2005-08-17,2005-08-23,25.93,7,7.21,1.87,2,2,3.59,3.75,336
2005-08,400,BRYAN HARDISON,Dallas,United States,2005-08-15,2005-08-21,24.94,6,6.98,1.87,2,2,3.57,3.21,337
2005-08,178,MARION SNYDER,Santa Brbara dOeste,Brazil,2005-08-16,2005-08-22,44.91,9,12.57,2.8,2,2,3.57,3.21,338
2005-08,311,PAUL TROUT,Kursk,Russian Federation,2005-08-17,2005-08-23,29.94,6,8.39,1.4,2,2,3.57,4.29,339
2005-08,380,RUSSELL BRINSON,Tychy,Poland,2005-08-17,2005-08-23,39.89,11,11.17,2.57,2,2,3.57,4.29,340
2005-08,389,ALAN KAHN,Emeishan,China,2005-08-17,2005-08-23,38.93,7,10.95,2.1,2,2,3.56,3.33,341
2005-08,305,RICHARD MCCRARY,Arlington,United States,2005-08-17,2005-08-23,23.94,6,6.75,1.4,2,2,3.55,4.29,342
2005-08,484,ROBERTO VU,Yinchuan,China,2005-08-17,2005-08-23,31.92,8,9.08,1.63,2,2,3.51,4.9,343
2005-08,78,LORI WOOD,Rae Bareli,India,2005-08-17,2005-08-23,44.9,10,12.81,2.33,2,2,3.51,4.29,344
2005-08,248,CAROLINE BOWMAN,Tallahassee,United States,2005-08-16,2005-08-22,8.96,4,2.56,0.47,2,2,3.5,8.57,345
2005-08,20,SHARON ROBINSON,Mardan,Pakistan,2005-08-17,2005-08-23,30.9,10,8.85,1.87,2,2,3.49,5.36,346
2005-08,77,JANE BENNETT,Araatuba,Brazil,2005-08-01,2005-08-07,12.95,5,3.72,1.63,2,2,3.48,3.06,347
2005-08,405,LEONARD SCHOFIELD,Tandil,Argentina,2005-08-17,2005-08-23,25.91,9,7.45,1.87,2,2,3.48,4.82,348
2005-08,127,ELAINE STEVENS,Smolensk,Russian Federation,2005-08-17,2005-08-23,33.92,8,9.78,1.63,2,2,3.47,4.9,349
2005-08,376,RANDY GAITHER,Kurgan,Russian Federation,2005-08-16,2005-08-22,24.93,7,7.21,1.87,2,2,3.46,3.75,350
2005-08,7,MARIA MILLER,Kragujevac,Yugoslavia,2005-08-15,2005-08-21,32.93,7,9.55,1.63,2,2,3.45,4.29,351
2005-08,416,JEFFERY PINSON,Dadu,Pakistan,2005-08-17,2005-08-23,36.92,8,10.71,2.57,2,2,3.45,3.12,352
2005-08,137,RHONDA KENNEDY,Apeldoorn,Netherlands,2005-08-17,2005-08-23,54.89,11,16.3,3.03,2,2,3.37,3.63,353
2005-08,235,JACKIE LYNCH,Buenaventura,Colombia,2005-08-16,2005-08-22,20.94,6,6.28,1.63,2,2,3.33,3.67,354
2005-08,188,MELANIE ARMSTRONG,Bayugan,Philippines,2005-08-17,2005-08-23,23.93,7,7.21,1.87,2,2,3.32,3.75,355
2005-08,372,STEVE MACKENZIE,Probolinggo,Indonesia,2005-08-17,2005-08-23,47.89,11,14.44,2.8,2,2,3.32,3.93,356
2005-08,386,TODD TAN,Kamjanets-Podilskyi,Ukraine,2005-08-17,2005-08-23,22.94,6,6.98,1.87,2,2,3.29,3.21,357
2005-08,219,WILLIE HOWELL,Vicente Lpez,Argentina,2005-08-16,2005-08-22,22.94,6,6.98,1.63,2,2,3.28,3.67,358
2005-08,574,JULIAN VEST,Akishima,Japan,2005-08-16,2005-08-22,22.94,6,6.98,1.63,2,2,3.28,3.67,358
2005-08,509,RAUL FORTIER,Chapra,India,2005-08-17,2005-08-23,25.95,5,7.92,1.4,2,2,3.28,3.57,360
2005-08,588,MARION OCAMPO,Weifang,China,2005-08-16,2005-08-22,24.93,7,7.68,2.1,2,2,3.25,3.33,361
2005-08,490,SAM MCDUFFIE,Sogamoso,Colombia,2005-08-17,2005-08-23,20.95,5,6.52,1.17,2,2,3.21,4.29,362
2005-08,556,ARMANDO GRUBER,Southport,United Kingdom,2005-08-17,2005-08-23,14.96,4,4.66,0.93,2,2,3.21,4.29,363
2005-08,285,MIRIAM MCKINNEY,Otsu,Japan,2005-08-17,2005-08-23,34.93,7,10.95,1.87,2,2,3.19,3.75,364
2005-08,480,COREY HAUSER,Gaziantep,Turkey,2005-08-17,2005-08-23,28.94,6,9.08,1.87,2,2,3.19,3.21,365
2005-08,361,LAWRENCE LAWTON,Yaound,Cameroon,2005-08-17,2005-08-23,25.92,8,8.14,2.33,2,2,3.18,3.43,366
2005-08,287,BECKY MILES,Tambaram,India,2005-08-17,2005-08-23,25.93,7,8.15,1.87,2,2,3.18,3.75,367
2005-08,528,CLAUDE HERZOG,Benguela,Angola,2005-08-17,2005-08-23,24.95,5,7.92,1.63,2,2,3.15,3.06,368
2005-08,86,JACQUELINE LONG,Songkhla,Thailand,2005-08-17,2005-08-23,35.9,10,11.41,1.87,2,2,3.15,5.36,369
2005-08,30,MELISSA KING,Lungtan,Taiwan,2005-08-17,2005-08-23,29.9,10,9.54,2.57,2,2,3.13,3.9,370
2005-08,243,LYDIA BURKE,San Miguel de Tucumn,Argentina,2005-08-15,2005-08-21,18.93,7,6.05,1.63,2,2,3.13,4.29,371
2005-08,564,BOB PFEIFFER,Xintai,China,2005-08-16,2005-08-22,31.91,9,10.24,2.33,2,2,3.12,3.86,372
2005-08,418,JEFF EAST,San Felipe de Puerto Plata,Dominican Republic,2005-08-17,2005-08-23,33.89,11,10.94,2.57,2,2,3.1,4.29,373
2005-08,470,GORDON ALLARD,Hodeida,Yemen,2005-08-15,2005-08-21,42.92,8,13.97,2.57,2,2,3.07,3.12,374
2005-08,486,GLEN TALBERT,Acua,Mexico,2005-08-15,2005-08-21,19.94,6,6.52,1.4,2,2,3.06,4.29,375
2005-08,257,MARSHA DOUGLAS,Beira,Mozambique,2005-08-17,2005-08-23,41.88,12,13.73,3.27,2,2,3.05,3.67,376
2005-08,426,BRADLEY MOTLEY,Purnea (Purnia),India,2005-08-16,2005-08-22,36.92,8,12.11,2.1,2,2,3.05,3.81,377
2005-08,1,MARY SMITH,Sasebo,Japan,2005-08-16,2005-08-22,21.92,8,7.21,2.33,2,2,3.04,3.43,378
2005-08,183,IDA ANDREWS,Luzinia,Brazil,2005-08-14,2005-08-20,16.95,5,5.59,1.4,2,2,3.03,3.57,379
2005-08,345,CARL ARTIS,San Lorenzo,Paraguay,2005-08-17,2005-08-23,28.95,5,9.55,1.63,2,2,3.03,3.06,380
2005-08,284,SONIA GREGORY,Benin City,Nigeria,2005-08-16,2005-08-22,28.94,6,9.55,1.87,2,2,3.03,3.21,381
