suspicious_payment_sum_rank,customer_id,customer_name,customer_city,customer_country,window_start_date,window_end_date,window_sum_7d,window_count_7d,avg_prev30_window_sum_7d,avg_prev30_window_count_7d,sum_spike_ratio,payment_staff,payment_stores,distinct_rented_films,total_suspicious_payment_sum
286,161,GERALDINE PERKINS,Tel Aviv-Jaffa,Israel,2005-07-03,2005-07-09,22.95,5,4.99,1.5,4.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,27.94
287,391,CLARENCE GAMEZ,Izumisano,Japan,2005-07-06,2005-07-12,27.93,7,6.22,3.25,4.49,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,27.93
287,546,KELLY KNOTT,Sanya,China,2005-07-06,2005-07-12,27.93,7,7.64,3.0,3.66,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,27.93
287,391,CLARENCE GAMEZ,Izumisano,Japan,2005-07-05,2005-07-11,24.94,6,6.22,3.25,4.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,27.93
287,391,CLARENCE GAMEZ,Izumisano,Japan,2005-07-04,2005-07-10,20.95,5,6.22,3.25,3.37,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,27.93
288,24,KIMBERLY LEE,Crdoba,Argentina,2005-08-16,2005-08-22,27.93,7,8.96,3.6,3.12,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,27.93
289,43,CHRISTINE ROBERTS,Faaa,French Polynesia,2005-07-06,2005-07-12,27.92,8,4.99,1.0,5.6,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,27.92
289,43,CHRISTINE ROBERTS,Faaa,French Polynesia,2005-07-04,2005-07-10,22.94,6,4.99,1.0,4.6,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,27.92
290,154,MICHELE GRANT,Yuncheng,China,2005-07-05,2005-07-11,27.92,8,4.98,2.0,5.61,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,27.92
290,154,MICHELE GRANT,Yuncheng,China,2005-07-04,2005-07-10,26.93,7,4.98,2.0,5.41,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,27.92
290,154,MICHELE GRANT,Yuncheng,China,2005-07-03,2005-07-09,23.94,6,4.98,2.0,4.81,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,27.92
290,154,MICHELE GRANT,Yuncheng,China,2005-07-02,2005-07-08,22.95,5,4.98,2.0,4.61,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,27.92
291,169,ERICA MATTHEWS,Pingxiang,China,2005-07-06,2005-07-12,26.95,5,7.32,1.33,3.68,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,26.95
291,455,JON WILES,El Alto,Bolivia,2005-07-06,2005-07-12,26.95,5,5.23,2.5,5.16,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,26.95
291,476,DERRICK BOURQUE,Gatineau,Canada,2005-07-05,2005-07-11,26.95,5,7.98,2.5,3.38,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,26.95
292,525,ADRIAN CLARY,Udine,Italy,2005-07-06,2005-07-12,26.95,5,2.99,1.0,9.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,26.95
293,300,JOHN FARNSWORTH,Parbhani,India,2005-07-06,2005-07-12,26.94,6,2.49,1.5,10.84,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,26.94
293,313,DONALD MAHON,Ezhou,China,2005-07-27,2005-08-02,26.94,6,7.98,2.0,3.38,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,26.94
293,437,RANDALL NEUMANN,La Romana,Dominican Republic,2005-07-04,2005-07-10,26.94,6,8.98,2.0,3.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,26.94
293,513,DUANE TUBBS,Yangor,Nauru,2005-07-05,2005-07-11,26.94,6,8.98,2.0,3.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,26.94
293,300,JOHN FARNSWORTH,Parbhani,India,2005-07-05,2005-07-11,20.95,5,2.49,1.5,8.43,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,26.94
294,528,CLAUDE HERZOG,Benguela,Angola,2005-07-06,2005-07-12,26.94,6,7.98,2.0,3.38,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,26.94
294,528,CLAUDE HERZOG,Benguela,Angola,2005-07-03,2005-07-09,25.95,5,7.98,2.0,3.25,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,26.94
295,264,GWENDOLYN MAY,Higashiosaka,Japan,2005-07-06,2005-07-12,26.93,7,8.23,2.25,3.27,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,26.93
295,264,GWENDOLYN MAY,Higashiosaka,Japan,2005-07-05,2005-07-11,25.94,6,8.23,2.25,3.15,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,26.93
296,413,MARVIN YEE,Berhampore (Baharampur),India,2005-08-17,2005-08-23,26.92,8,8.63,3.33,3.12,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,26.92
296,527,CORY MEEHAN,Mogiljov,Belarus,2005-07-27,2005-08-02,26.92,8,5.64,2.67,4.77,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,26.92
296,527,CORY MEEHAN,Mogiljov,Belarus,2005-07-26,2005-08-01,17.94,6,5.64,2.67,3.18,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,26.92
297,73,BEVERLY BROOKS,Chiayi,Taiwan,2005-07-06,2005-07-12,25.95,5,3.49,1.5,7.45,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,25.95
297,87,WANDA PATTERSON,Sincelejo,Colombia,2005-06-14,2005-06-20,25.95,5,6.49,1.5,4.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,25.95
297,143,LESLIE GORDON,Kilis,Turkey,2005-08-17,2005-08-23,25.95,5,6.3,3.67,4.12,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,25.95
297,226,MAUREEN LITTLE,Asuncin,Paraguay,2005-07-06,2005-07-12,25.95,5,7.98,2.0,3.25,Mike Hillyer (#1),store #1,5,25.95
297,339,WALTER PERRYMAN,Xinxiang,China,2005-06-15,2005-06-21,25.95,5,5.99,1.0,4.33,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,25.95
297,556,ARMANDO GRUBER,Southport,United Kingdom,2005-06-15,2005-06-21,25.95,5,6.31,2.0,4.11,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,25.95
298,16,SANDRA MARTIN,Southend-on-Sea,United Kingdom,2005-06-15,2005-06-21,25.95,5,7.48,2.5,3.47,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",4,25.95
299,290,KRISTINA CHAMBERS,Valle de la Pascua,Venezuela,2005-06-14,2005-06-20,25.95,5,2.99,1.0,8.68,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,25.95
300,74,DENISE KELLY,Rio Claro,Brazil,2005-07-06,2005-07-12,25.94,6,5.73,2.5,4.53,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,25.94
300,74,DENISE KELLY,Rio Claro,Brazil,2005-07-05,2005-07-11,22.95,5,5.73,2.5,4.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,25.94
301,122,THELMA MURRAY,Lima,Peru,2005-06-13,2005-06-19,25.93,7,3.49,1.5,7.44,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,25.93
301,122,THELMA MURRAY,Lima,Peru,2005-06-12,2005-06-18,18.95,5,3.49,1.5,5.44,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,25.93
302,153,SUZANNE NICHOLS,Jakarta,Indonesia,2005-07-06,2005-07-12,25.93,7,5.31,2.33,4.88,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,25.93
302,153,SUZANNE NICHOLS,Jakarta,Indonesia,2005-07-04,2005-07-10,15.94,6,5.31,2.33,3.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,25.93
303,97,ANNIE RUSSELL,Tete,Mozambique,2005-07-06,2005-07-12,25.92,8,6.65,2.0,3.9,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,25.92
303,441,MARIO CHEATHAM,Batna,Algeria,2005-07-06,2005-07-12,25.92,8,7.49,1.5,3.46,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",8,25.92
303,97,ANNIE RUSSELL,Tete,Mozambique,2005-07-03,2005-07-09,23.94,6,6.65,2.0,3.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,25.92
304,108,TRACY COLE,Huixquilucan,Mexico,2005-06-14,2005-06-20,24.95,5,5.49,1.5,4.55,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,24.95
304,315,KENNETH GOODEN,Bat Yam,Israel,2005-07-06,2005-07-12,24.95,5,2.99,1.0,8.34,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,24.95
304,385,PHILLIP HOLM,Tama,Japan,2005-07-06,2005-07-12,24.95,5,3.98,2.0,6.27,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,24.95
304,422,MELVIN ELLINGTON,Laohekou,China,2005-07-27,2005-08-02,24.95,5,8.31,2.67,3.0,Jon Stephens (#2),store #2,5,24.95
304,588,MARION OCAMPO,Weifang,China,2005-06-14,2005-06-20,24.95,5,5.49,1.5,4.55,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,24.95
305,86,JACQUELINE LONG,Songkhla,Thailand,2005-06-15,2005-06-21,24.93,7,1.99,1.0,12.53,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,24.93
305,86,JACQUELINE LONG,Songkhla,Thailand,2005-06-13,2005-06-19,18.95,5,1.99,1.0,9.52,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,24.93
306,177,SAMANTHA DUNCAN,Matamoros,Mexico,2005-07-27,2005-08-02,24.91,9,7.48,2.0,3.33,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,24.91
307,221,BESSIE MORRISON,Syrakusa,Italy,2005-06-15,2005-06-21,23.95,5,4.99,1.0,4.8,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,23.95
308,180,STACY CUNNINGHAM,Pereira,Colombia,2005-07-04,2005-07-10,23.95,5,5.98,2.0,4.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,23.95
308,544,CODY NOLEN,So Bernardo do Campo,Brazil,2005-07-27,2005-08-02,23.95,5,5.98,2.0,4.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,23.95
309,447,CLIFFORD BOWENS,Nabereznyje Telny,Russian Federation,2005-07-06,2005-07-12,23.93,7,7.97,2.67,3.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,23.93
310,419,CHAD CARBONE,Katihar,India,2005-07-06,2005-07-12,23.91,9,2.99,1.0,8.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",9,23.91
310,419,CHAD CARBONE,Katihar,India,2005-07-05,2005-07-11,19.92,8,2.99,1.0,6.66,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,23.91
310,419,CHAD CARBONE,Katihar,India,2005-07-04,2005-07-10,18.93,7,2.99,1.0,6.33,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,23.91
311,202,CARLA GUTIERREZ,Bhusawal,India,2005-07-04,2005-07-10,22.95,5,6.98,2.33,3.29,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,22.95
311,363,ROY WHITING,Nyeri,Kenya,2005-06-15,2005-06-21,22.95,5,3.99,1.0,5.75,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,22.95
312,517,BRAD MCCURDY,Chungho,Taiwan,2005-06-14,2005-06-20,22.95,5,4.99,1.0,4.6,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,22.95
313,111,CARMEN OWENS,Caracas,Venezuela,2005-06-15,2005-06-21,22.94,6,2.99,1.0,7.67,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,22.94
313,111,CARMEN OWENS,Caracas,Venezuela,2005-06-14,2005-06-20,19.95,5,2.99,1.0,6.67,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,22.94
314,516,ELMER NOE,Battambang,Cambodia,2005-06-14,2005-06-20,19.95,5,4.99,1.5,4.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,22.94
314,516,ELMER NOE,Battambang,Cambodia,2005-06-15,2005-06-21,17.95,5,4.99,1.33,3.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,22.94
315,324,GARY COY,Yuzhou,China,2005-07-05,2005-07-11,22.93,7,2.49,1.5,9.23,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,22.93
315,450,JAY ROBB,Surakarta,Indonesia,2005-06-14,2005-06-20,22.93,7,3.99,1.0,5.75,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,22.93
315,451,JIM REA,El Fuerte,Mexico,2005-06-15,2005-06-21,22.93,7,3.98,2.0,5.76,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,22.93
315,452,TOM MILNER,Abu Dhabi,United Arab Emirates,2005-06-13,2005-06-19,22.93,7,5.48,2.0,4.18,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",7,22.93
315,452,TOM MILNER,Abu Dhabi,United Arab Emirates,2005-06-12,2005-06-18,21.94,6,5.48,2.0,4.0,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,22.93
315,450,JAY ROBB,Surakarta,Indonesia,2005-06-13,2005-06-19,17.94,6,3.99,1.0,4.5,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,22.93
315,451,JIM REA,El Fuerte,Mexico,2005-06-14,2005-06-20,15.94,6,3.98,2.0,4.01,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,22.93
315,324,GARY COY,Yuzhou,China,2005-07-04,2005-07-10,14.95,5,2.49,1.5,6.02,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,22.93
315,450,JAY ROBB,Surakarta,Indonesia,2005-06-12,2005-06-18,14.95,5,3.99,1.0,3.75,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,22.93
316,392,SEAN DOUGLASS,Addis Abeba,Ethiopia,2005-07-27,2005-08-02,22.93,7,4.98,2.0,4.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,22.93
316,392,SEAN DOUGLASS,Addis Abeba,Ethiopia,2005-07-26,2005-08-01,21.94,6,4.98,2.0,4.41,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,22.93
316,392,SEAN DOUGLASS,Addis Abeba,Ethiopia,2005-07-25,2005-07-31,16.95,5,4.98,2.0,3.4,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,22.93
317,246,MARIAN MENDOZA,Maring,Brazil,2005-07-06,2005-07-12,21.95,5,6.97,3.0,3.15,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,21.95
318,273,PRISCILLA LOWE,Salamanca,Mexico,2005-06-15,2005-06-21,21.95,5,4.49,1.5,4.89,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,21.95
319,130,CHARLOTTE HUNTER,guas Lindas de Gois,Brazil,2005-06-14,2005-06-20,21.94,6,4.49,1.5,4.89,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,21.94
319,130,CHARLOTTE HUNTER,guas Lindas de Gois,Brazil,2005-06-13,2005-06-19,14.95,5,4.49,1.5,3.33,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,21.94
320,29,ANGELA HERNANDEZ,Shimonoseki,Japan,2005-06-15,2005-06-21,21.93,7,1.99,1.0,11.02,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,21.93
320,430,RAY HOULE,Dzerzinsk,Russian Federation,2005-08-16,2005-08-22,21.93,7,6.49,1.5,3.38,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",7,21.93
320,29,ANGELA HERNANDEZ,Shimonoseki,Japan,2005-06-14,2005-06-20,18.94,6,1.99,1.0,9.52,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,21.93
320,29,ANGELA HERNANDEZ,Shimonoseki,Japan,2005-06-13,2005-06-19,15.95,5,1.99,1.0,8.02,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,21.93
321,415,GLENN PULLEN,Amersfoort,Netherlands,2005-07-06,2005-07-12,20.95,5,6.49,1.5,3.23,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,20.95
322,116,VICTORIA GIBSON,Pemalang,Indonesia,2005-06-13,2005-06-19,20.94,6,4.99,1.0,4.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",6,20.94
322,312,MARK RINEHART,Tabuk,Saudi Arabia,2005-07-06,2005-07-12,20.94,6,2.99,1.5,7.02,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,20.94
323,94,NORMA GONZALES,Bislig,Philippines,2005-06-13,2005-06-19,19.95,5,5.49,1.5,3.64,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,19.95
323,393,PHILIP CAUSEY,Korolev,Russian Federation,2005-06-14,2005-06-20,19.95,5,5.49,1.5,3.64,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,19.95
324,509,RAUL FORTIER,Chapra,India,2005-07-06,2005-07-12,18.95,5,5.49,1.5,3.45,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,18.95
325,358,SAMUEL MARLOW,Ranchi,India,2005-06-15,2005-06-21,18.94,6,4.99,1.0,3.8,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,18.94
325,533,JESSIE MILAM,Binzhou,China,2005-06-14,2005-06-20,18.94,6,5.98,2.5,3.17,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,18.94
325,533,JESSIE MILAM,Binzhou,China,2005-06-13,2005-06-19,17.95,5,5.98,2.5,3.0,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,18.94
325,358,SAMUEL MARLOW,Ranchi,India,2005-06-13,2005-06-19,15.95,5,4.99,1.0,3.2,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,18.94
326,252,MATTIE HOFFMAN,London,United Kingdom,2005-07-26,2005-08-01,18.92,8,3.64,2.33,5.19,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",8,18.92
326,252,MATTIE HOFFMAN,London,United Kingdom,2005-07-24,2005-07-30,14.94,6,3.64,2.33,4.1,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,18.92
326,252,MATTIE HOFFMAN,London,United Kingdom,2005-07-23,2005-07-29,13.95,5,3.64,2.33,3.83,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,18.92
327,596,ENRIQUE FORSYTHE,Patras,Greece,2005-07-06,2005-07-12,17.95,5,2.99,1.5,6.01,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,17.95
328,72,THERESA WATSON,Taguig,Philippines,2005-07-05,2005-07-11,17.94,6,4.99,1.0,3.6,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",6,17.94
328,72,THERESA WATSON,Taguig,Philippines,2005-07-04,2005-07-10,16.95,5,4.99,1.0,3.4,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,17.94
329,10,DOROTHY TAYLOR,Esfahan,Iran,2005-06-14,2005-06-20,15.95,5,4.99,1.0,3.2,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,15.95
329,216,NATALIE MEYER,Aparecida de Goinia,Brazil,2005-06-15,2005-06-21,15.95,5,4.99,1.0,3.2,"Jon Stephens (#2),Mike Hillyer (#1)","store #2,store #1",5,15.95
329,382,VICTOR BARKLEY,Manchester,United States,2005-06-14,2005-06-20,15.95,5,4.49,1.5,3.56,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,15.95
329,411,NORMAN CURRIER,Cianjur,Indonesia,2005-07-04,2005-07-10,15.95,5,4.48,2.5,3.56,"Mike Hillyer (#1),Jon Stephens (#2)","store #1,store #2",5,15.95
